RAJ2000,DEJ2000,Ktmag,cz
22.56802,20.59990,11.693,14389
23.61856,-50.56851,11.564,22600
30.70024,26.58134,11.321,14595
37.01996,41.20480,11.680,18902
44.97600,44.48203,11.678,10270
45.11018,44.63590,11.396,16358
45.77295,-22.21713,11.510,19915
49.27781,-6.50222,11.630,4008
52.88061,-27.47970,11.515,20232
62.98154,-59.16563,11.503,14331
64.53809,-49.91286,11.647,13776
73.68541,-62.79976,11.749,1406
73.83512,1.60467,11.344,10235
74.73338,-62.00362,11.654,9159
89.38688,-62.03733,11.554,11353
89.44913,-34.79328,11.632,9878
92.25204,-33.84369,11.701,11011
109.35057,22.51323,11.623,9642
121.79498,-7.28968,11.550,15780
138.54869,75.94665,11.641,11260
138.67566,-33.38585,11.681,10015
144.96230,-4.58111,11.546,6725
150.58363,-26.23344,11.558,13964
153.16333,-3.75602,11.615,17598
156.59789,10.91845,11.607,9586
179.65092,18.86321,11.597,6834
186.18190,-4.76625,11.509,7758
187.79097,-35.92974,11.686,5970
188.47890,5.86269,11.563,19890
199.81245,-37.17963,11.537,14550
212.46109,-42.58353,11.496,16298
219.95709,-0.71844,11.298,1772
225.75104,-45.59373,11.574,12585
229.54359,-72.15096,11.244,11571
243.98920,-63.11591,11.645,14347
265.53793,18.02383,11.625,6380
267.99127,72.14745,11.447,7558
286.35809,42.46105,11.562,8358
289.74289,59.85400,11.350,16578
289.89886,39.70754,11.605,17318
297.63983,-25.91980,11.509,22631
321.88504,-49.00712,11.618,9187
324.63611,-20.32524,11.564,19055
327.59491,28.29556,11.575,20790
342.64026,-39.77933,11.507,16944
345.48389,-42.59343,11.586,23444
353.58539,43.38031,11.606,14256
6.47677,25.72369,11.571,10056
7.21305,28.93959,11.597,2169
21.84653,-39.83337,11.499,5906
22.18459,6.86644,11.698,15468
30.93535,-6.42817,11.669,15325
39.05072,-25.26325,11.587,17238
49.98168,-54.78368,11.626,13880
50.94320,6.56181,11.227,7072
58.63655,-27.08183,11.505,9486
65.62258,-5.02470,11.638,10164
72.89252,5.72060,11.553,9207
107.74282,49.02271,11.617,6006
117.91045,-6.85603,11.672,16166
129.47832,36.99834,11.662,16640
136.89510,32.95629,11.615,14708
137.88994,51.25431,11.162,2177
145.77274,22.77614,11.505,7457
151.31511,0.61032,11.387,18778
151.81569,57.13217,11.579,21844
158.85185,7.54665,11.648,20333
163.32063,43.45104,11.707,7745
181.17839,-46.65634,11.682,9903
185.77713,-43.01748,11.526,14927
192.27975,-40.42927,11.637,4359
194.34032,-15.79476,11.677,13617
194.48441,-30.67449,11.547,16339
198.35782,43.53746,11.687,17244
203.73865,22.58308,11.666,9578
211.42421,72.25489,11.658,10530
234.37114,36.24376,11.554,22916
242.20639,-10.33761,11.341,27255
243.14192,28.31901,11.673,9405
243.87009,18.90486,11.551,2311
245.93317,25.74016,11.525,11895
252.59767,55.83857,11.750,2115
286.73166,-23.89063,11.681,6408
304.20560,-30.79624,11.609,20962
330.64117,45.13875,11.555,5727
345.13098,6.88969,11.610,12231
348.93243,25.09454,11.352,8088
350.37567,15.43955,11.605,12431
351.73346,23.20613,11.510,10321
5.40339,28.05052,11.287,28094
11.83081,23.04881,11.625,7585
16.91516,-11.65322,11.668,14228
18.99374,33.64776,11.649,15729
24.66029,0.74157,11.504,12798
25.86582,-33.47563,11.593,8833
50.74234,-27.84888,11.573,21015
59.42926,-26.68460,11.652,21322
66.76480,-50.52324,11.637,17299
70.82417,-22.67832,11.422,22327
79.82566,-29.02339,11.657,10482
80.46619,6.28556,11.647,4363
80.56457,-13.56166,11.634,16613
109.84805,-35.12446,11.530,9340
127.45258,-22.13440,11.630,6350
128.68440,-5.65958,11.412,16402
142.16422,55.17633,11.605,14487
145.13724,25.49046,11.644,9950
151.39143,15.28387,11.547,17566
158.53853,44.50153,11.521,15957
161.96281,19.89360,11.413,16394
166.93204,-10.51200,11.657,7707
170.11588,-43.98746,11.622,17132
173.80675,51.16191,11.628,7950
174.62085,-36.42046,11.490,15126
179.32245,49.28325,11.154,785
184.09219,15.26208,11.516,10741
188.10779,44.18357,11.672,9226
191.76433,-29.89235,11.632,13337
192.97385,-19.02630,11.680,16884
196.17392,-16.49178,11.356,13613
206.86037,-32.96222,11.699,13464
208.17998,68.12241,11.280,20374
214.45775,0.51088,11.628,15616
218.03192,-36.11848,11.639,4284
227.30569,70.07287,11.650,6668
246.76064,43.47609,11.652,13860
247.63605,39.38419,11.679,9131
261.17838,53.85512,11.637,24670
270.51801,69.71384,11.514,10316
299.24622,-31.58680,11.581,5774
305.31790,-3.75815,11.618,11612
314.93570,-18.28173,11.527,8564
316.53088,14.98618,11.543,8990
341.50214,21.12558,11.669,7087
348.73743,-2.19925,11.666,7065
349.22003,-58.40317,11.522,12624
353.37366,39.37994,11.652,10519
6.38441,-33.03080,11.490,14990
9.31735,-53.26152,11.608,8353
21.81238,-3.30261,11.558,14125
23.74271,1.33586,11.630,7615
33.61541,-54.73506,11.558,6256
39.36450,23.30003,11.524,8240
50.31136,40.25363,11.550,8127
54.87976,-32.15724,11.633,11195
57.24293,-0.52113,11.670,11965
70.87453,-21.08709,11.559,9280
81.21676,8.56402,11.603,21208
92.63084,-32.47833,11.555,11435
93.66874,-22.65143,11.585,6977
99.86642,33.56676,11.575,5029
102.74651,15.31376,11.621,16926
106.76222,27.11343,11.619,18677
114.81003,59.38370,11.673,11847
115.36555,29.66915,11.595,7070
122.25635,44.86856,11.471,16506
131.12508,11.18261,11.503,8894
135.70073,73.31078,11.483,11134
141.11299,-6.58004,11.222,6144
144.95024,-4.55118,11.647,9271
155.42894,-4.60839,11.685,11919
165.90828,28.51575,11.601,10293
166.82437,-9.37142,11.662,11994
170.79453,24.13725,11.633,7590
174.99422,-14.34296,11.701,15217
175.52705,8.98020,11.590,19829
177.71153,20.04890,11.680,6491
183.54124,-29.96887,11.650,14513
197.88773,-0.60724,11.509,12288
198.47092,34.12481,11.672,11176
198.69382,54.08739,11.531,9940
199.41461,-33.69227,11.427,14962
202.84785,-23.18072,11.591,9116
206.70026,-33.04336,11.280,12575
208.06192,7.92267,11.479,20597
212.99794,-6.83107,11.641,6802
216.50169,25.72229,11.301,22731
222.21008,57.77084,11.466,13046
245.89626,45.74542,11.564,1844
249.60904,-68.04544,11.547,14496
274.30139,64.56554,11.653,6263
284.22546,-57.93925,11.599,10473
315.75864,-17.17539,11.654,9961
320.26111,1.71293,11.640,10613
336.96973,-8.47873,11.610,18112
338.14966,-37.70863,11.660,23820
344.83932,44.96970,11.679,10098
352.75809,-29.76664,11.413,15228
353.97244,-26.82096,11.553,8891
356.71896,-35.15218,11.398,17089
7.36844,-0.21255,11.605,17947
14.34543,-26.28129,11.240,33819
21.62820,1.45870,11.714,5227
64.35099,-37.28190,11.626,15138
70.24304,-8.71093,11.580,4125
79.54478,-23.10830,11.582,10041
80.76138,-81.98235,11.555,6944
96.87518,-39.98294,11.552,14408
106.63221,-68.01167,11.425,11376
117.72505,9.58992,11.682,9213
123.18804,11.63244,11.621,15663
128.04555,-2.16239,11.515,10753
137.11334,-32.33805,11.628,11194
147.14679,81.19282,11.685,11602
150.36058,36.67133,11.421,12419
162.02832,-18.36133,11.632,11598
170.28708,-8.33041,11.655,7151
176.95056,56.01835,11.511,16393
192.63393,-6.24449,11.676,7705
192.82457,27.10616,11.459,5646
198.31241,53.20533,11.622,8973
201.38902,-24.65240,11.657,9953
203.25635,-33.10046,11.683,14989
206.15930,21.09270,11.398,15314
212.38702,-21.61029,11.347,10893
219.30722,14.66517,11.606,11342
220.74022,21.42056,11.615,12525
237.22162,45.95993,11.380,11570
241.30240,17.42280,11.523,10433
241.35039,16.17464,11.598,13969
242.11552,-30.28554,11.626,13749
259.78418,-18.93867,11.687,9282
262.16187,-8.76668,11.619,8952
270.04669,48.65389,11.287,15278
278.65680,-37.00822,11.520,19670
279.83798,14.82670,11.558,14314
291.13788,-10.08675,11.319,17276
295.04443,0.01580,11.610,16959
323.49765,-43.15359,11.643,18810
323.70212,-40.72058,11.592,6629
324.80716,-26.77545,11.681,9202
326.83701,-17.54931,11.651,10373
330.81238,-55.98096,11.578,6865
332.21158,-35.11749,11.685,9617
338.37720,-26.23660,11.674,8024
339.22577,-26.94610,11.677,12766
350.09341,51.64578,11.506,13689
356.99915,-15.97725,11.508,15647
358.11270,-17.81859,11.648,10785
14.32077,-0.66946,11.636,13561
17.52361,-47.90289,11.476,16579
17.76929,-45.97878,11.501,7807
24.09900,-46.73861,11.681,6504
28.08789,-34.99784,11.551,20549
28.77795,20.19413,11.679,8994
36.43573,-5.77867,11.584,15979
38.68447,34.49808,11.682,7735
45.93415,-10.80443,11.631,12032
67.14841,-8.90704,11.655,11729
67.48965,-73.62309,11.439,8163
86.02939,-48.64445,11.361,14428
107.24809,-33.62906,11.607,13248
109.97761,55.57257,11.484,12714
115.80865,54.96876,11.595,10289
116.98436,-62.62197,11.602,16769
127.86269,60.99510,11.222,6329
139.41908,40.08709,11.598,15069
139.89516,33.88807,11.626,6427
153.09288,-16.52024,11.715,14836
155.65883,27.35596,11.641,15239
158.87851,-27.38052,11.700,4425
162.44493,-29.65079,11.443,10115
162.75839,11.62619,11.686,6582
173.02899,70.81548,11.236,16070
180.43106,59.53837,11.629,16256
181.96236,42.57195,11.598,13607
190.69820,33.28765,11.556,6814
195.81142,-51.76311,11.273,27936
198.10773,28.53762,11.626,6367
202.20740,46.26233,11.591,2620
203.35205,-43.59779,11.635,19988
224.29541,-12.91530,11.656,11322
241.26773,23.91712,11.335,15917
243.93600,22.72594,11.500,15112
257.28107,-2.00093,11.636,9206
263.45242,67.54387,11.670,12370
274.42746,14.12135,11.547,8896
285.66675,-17.25544,11.515,13913
303.66934,-20.40137,11.561,18469
309.57846,-4.11587,11.576,6342
311.88461,22.49097,11.606,16411
313.26117,66.40355,11.676,7253
315.09958,9.45379,11.675,9033
317.67612,-48.91708,11.442,7425
331.70792,25.02319,11.395,21104
344.17505,-48.21030,11.617,9740
351.08228,1.44146,11.619,10379
351.78433,-49.60670,11.402,26950
358.01202,21.03524,11.647,13233
66.76727,20.45259,9.799,
193.20883,-10.31006,10.305,
50.36548,40.80168,10.267,
64.93507,35.95812,10.521,
98.56966,-9.26544,10.566,
90.27802,33.70980,10.733,
67.56960,23.44573,10.698,
265.41263,-4.62198,10.714,
128.17188,-51.22622,10.776,
114.24139,-40.79684,10.886,
111.19660,14.08878,10.968,
215.05206,-68.36655,10.892,
271.18802,17.52752,10.922,
81.85517,16.20144,11.019,
224.88797,-51.90596,10.687,
223.88412,-52.15111,11.003,
70.74442,22.49151,11.086,
63.58179,20.42339,11.112,
217.97130,-54.73049,10.796,
104.35793,-38.69840,11.132,
218.69394,-52.98840,11.040,
224.51607,-51.79182,11.011,
219.37952,-53.89028,10.733,
80.52567,15.00107,11.188,
243.47375,-39.18368,11.188,
203.15459,-57.02250,11.083,
211.08658,-15.22266,11.169,
225.01785,-52.49950,11.155,
234.98930,-34.24915,11.168,
203.04326,-57.29122,11.268,
215.27945,-71.34573,11.315,
93.25676,32.42102,11.221,
231.31320,-33.68700,11.000,
126.12032,-50.34390,11.275,
132.27603,-52.50146,11.207,
222.68785,-52.57713,11.212,
140.24893,-39.05767,11.339,
217.51254,-52.57242,11.163,
257.91177,-24.23040,10.816,
246.10609,-25.07825,11.166,
118.69830,63.01718,11.204,
125.53929,-49.91934,10.834,
117.77120,-38.37932,11.350,
234.76208,-34.90747,11.260,
244.22166,-36.60410,11.289,
50.48157,21.82713,11.256,
238.32455,-4.74602,11.113,
201.36678,-56.20573,11.093,
220.25247,-52.62129,10.862,
245.38794,-35.54646,10.942,
101.05647,16.48269,11.230,
129.00661,-54.42827,11.241,
140.52081,-57.76614,11.325,
221.61240,-52.74650,11.203,
141.58310,-58.11943,11.132,
224.36899,-51.71779,11.019,
240.21680,-41.28656,11.322,
240.40997,-40.36897,11.241,
254.37424,-22.73933,10.988,
127.25489,-51.35268,11.196,
199.64346,-69.82325,10.937,
69.99486,21.62058,11.337,
229.08961,-50.66941,11.347,
204.91446,-55.26744,11.148,
42.10441,47.96678,11.286,
224.74121,-52.60138,11.318,
224.03177,-52.06183,11.347,
93.49695,32.61301,11.337,
239.44852,-40.34973,11.372,
248.24738,-27.38617,11.195,
257.39148,-22.63955,11.347,
50.28091,12.19432,11.355,
217.24786,-54.74870,11.241,
238.73618,-60.78458,11.405,
231.31984,-33.62507,11.267,
244.48428,-38.42194,11.304,
63.57191,23.20448,11.297,
50.36427,30.77238,11.431,
247.34259,-26.87439,10.915,
289.76569,-2.83682,11.418,
237.35025,-61.03690,11.293,
263.40292,-16.53439,11.458,
69.95765,27.25847,11.359,
69.96508,37.45090,11.359,
100.25289,-12.33963,11.347,
239.94756,-59.94710,11.438,
311.51401,59.26610,11.101,
343.03915,37.68392,11.069,
303.07715,9.48687,11.425,
98.25205,22.36699,11.013,
132.19191,-32.72598,11.393,
79.29099,12.64725,11.300,
95.67427,26.59221,11.353,
104.79809,-39.65900,11.445,
147.95729,-41.44825,11.422,
222.87985,-66.50924,11.435,
250.69626,-61.85266,11.147,
271.09964,-43.35362,11.449,
84.90136,12.98459,11.320,
217.58594,-53.91726,11.487,
61.15936,61.62709,11.391,
67.90954,58.96089,11.192,
116.69112,-10.68897,11.422,
122.62703,-50.63581,11.153,
123.95609,-50.59937,11.202,
134.64532,-57.78798,11.422,
153.30789,-76.14552,11.165,
245.34708,-82.52581,11.430,
298.14001,57.58312,11.202,
338.74551,52.10439,11.316,
79.92162,28.46211,11.419,
104.70852,-20.85312,11.207,
114.54835,-32.86834,11.438,
116.25191,-36.54889,11.269,
155.35529,-49.20743,11.412,
276.89008,2.87756,11.075,
82.96404,15.29661,11.111,
74.27065,25.69899,11.208,
81.72210,50.98042,11.438,
117.81889,-38.07847,11.303,
167.53888,-45.64035,11.382,
123.01853,-18.70478,11.405,
225.88406,-51.53799,11.403,
108.83937,-25.19237,11.276,
328.05557,44.90264,11.351,
56.18871,30.35844,11.393,
224.10355,-52.23218,11.298,
311.13416,30.91949,11.403,
290.57535,-5.50938,11.375,
59.24318,46.64573,11.318,
81.77440,50.76997,11.424,
207.40736,-54.05754,11.400,
243.30774,-62.58179,11.306,
58.73854,45.74292,11.300,
89.10950,38.99103,11.437,
136.45399,-33.44581,11.287,
239.91994,-63.38954,11.414,
73.39552,24.85678,11.357,
92.09961,-66.47894,11.317,
153.72432,-49.49084,11.128,
264.14258,-10.35231,11.114,
325.65927,61.25711,11.354,
115.94003,-38.22827,11.400,
159.11142,-81.63382,11.218,
182.58607,-46.77467,11.262,
233.57953,-45.57811,11.465,
239.80292,-61.97853,11.423,
259.02655,-23.48812,11.395,
140.66258,-41.35509,11.408,
252.51494,-20.95289,11.310,
260.08594,-15.84583,11.356,
305.81866,20.21707,11.356,
72.26453,60.92451,11.165,
96.18937,28.83206,11.328,
223.68695,-53.11921,11.381,
273.73288,19.03453,11.522,
223.76367,-66.27184,11.522,
122.55614,-44.13883,11.430,
65.31771,35.96684,11.358,
67.73797,25.83730,11.153,
105.85440,-72.06881,11.480,
227.07253,-50.56241,11.421,
241.02435,-82.83182,11.417,
69.80199,63.70395,11.432,
108.11393,-28.27919,11.277,
265.80270,-14.36086,11.363,
55.19350,14.07561,11.439,
160.44888,-51.90295,11.443,
256.64606,-26.24598,10.978,
150.04633,-43.48762,11.370,
220.91641,-53.11416,11.167,
296.81143,13.09559,11.449,
347.75000,16.34961,11.339,
74.03044,27.01244,11.283,
82.71864,-41.58290,11.306,
145.53362,-46.23793,11.532,
56.03622,40.22242,11.435,
103.04627,-22.43120,11.457,
109.87852,-50.61442,11.126,
166.18871,-48.28286,11.376,
253.57881,-82.46973,11.401,
73.93041,25.46789,11.469,
114.79905,-33.79651,11.448,
179.13623,-55.31870,11.452,
196.30548,-43.76331,11.444,
298.63199,41.41744,11.451,
258.16016,-23.52941,11.381,
82.38689,5.67203,11.531,
148.44838,-45.96691,11.414,
261.84897,15.35307,11.054,
291.50046,-5.03968,11.360,
164.41707,-50.35668,11.425,
204.30321,-55.08505,11.434,
297.74423,47.76855,11.269,
65.08450,40.88869,11.318,
71.77330,55.28588,11.435,
73.11557,59.90051,11.444,
73.15191,-75.59979,11.448,
113.63902,-37.07786,11.349,
233.91002,-62.77323,11.396,
296.37640,37.99931,11.474,
164.21271,77.71639,11.460,
216.91884,-71.20868,11.408,
223.10794,-67.19068,11.485,
223.69843,-53.17802,11.421,
311.59756,32.69596,11.394,
92.06046,-9.58033,11.543,
121.52935,-22.57784,11.430,
136.84174,-35.53634,11.410,
171.85391,-50.67276,11.424,
65.07272,35.97307,11.308,
81.01755,51.32636,11.470,
88.22651,45.02929,11.101,
116.99053,-15.47847,11.364,
140.43710,-59.48376,11.545,
192.97475,-48.43694,11.326,
201.21211,-52.28209,11.344,
268.00250,-6.38562,11.448,
298.06143,4.69425,11.414,
61.78525,30.00782,11.375,
231.28532,-50.43423,11.499,
258.26199,-23.90058,11.475,
118.12320,-45.84964,11.423,
214.83057,-54.28671,11.443,
232.22144,-45.74885,11.504,
234.22487,-45.57809,11.370,
60.90294,62.67710,11.434,
79.62427,51.50744,11.484,
103.69442,-20.42437,11.491,
260.56897,-7.20460,11.306,
47.80744,20.15319,11.426,
69.80281,54.55354,11.359,
229.99988,-66.40369,11.528,
245.00581,-35.33052,11.350,
75.81585,-75.29113,11.436,
200.96097,-67.80581,11.492,
305.75687,2.87311,11.436,
118.70179,-38.92334,11.243,
230.15965,-45.56422,11.405,
264.36264,-5.50937,11.436,
286.41058,-14.09682,11.408,
101.36407,-36.99425,11.505,
171.14049,-40.62766,11.477,
224.88373,-51.83147,11.415,
232.58263,-48.15223,11.436,
262.26489,19.56020,11.327,
263.31061,-8.80756,11.229,
306.10699,-7.06498,11.486,
308.59018,8.91178,11.441,
149.19460,-43.94005,11.276,
174.10966,-52.92673,11.269,
187.99757,-85.09962,11.504,
92.54221,-10.42382,11.503,
154.05774,-49.16978,11.450,
254.88821,-28.33861,11.456,
261.61340,-18.28127,11.421,
61.54851,44.72223,11.444,
103.46392,-26.95188,11.399,
215.93944,-54.21061,11.246,
70.82778,11.26436,11.302,
116.67023,-38.99470,11.433,
130.99756,-31.79113,11.376,
243.60217,-36.15160,11.074,
224.63451,48.48451,10.982,
277.81030,6.91767,11.381,
108.45886,87.48466,11.352,
150.54710,-45.41615,11.397,
68.82686,32.81669,11.448,
250.00882,-57.69015,11.464,
157.02301,-64.48742,11.168,
191.05310,-39.41717,11.315,
199.36359,-49.95728,11.445,
49.85930,47.80718,11.051,
56.90346,39.36822,11.488,
88.95538,43.76376,11.343,
293.67593,9.02955,11.319,
338.03369,66.93587,11.348,
54.56298,23.00453,11.435,
60.38073,37.99909,11.220,
71.83341,59.37108,11.381,
71.84170,-62.37107,11.455,
92.31569,-10.19279,11.544,
126.17280,-53.06224,11.427,
224.22392,-51.89461,11.443,
306.74286,52.30902,11.453,
162.03279,-67.14151,11.508,
258.18008,-5.02740,11.442,
277.13504,8.33627,11.011,
100.84019,-69.64153,11.468,
232.83267,-46.77686,11.495,
144.96373,-39.79904,11.396,
164.24573,-48.48086,11.466,
338.60068,50.34427,11.434,
133.36989,-32.91465,11.436,
149.22203,-43.93541,11.393,
238.20743,-40.54778,11.429,
78.78222,52.11668,11.327,
62.86637,17.06649,11.457,
64.71710,41.41735,11.148,
72.86407,12.08134,11.474,
86.98215,40.73064,11.317,
104.77416,-20.83099,11.486,
195.97441,-48.30919,11.477,
183.17152,-55.06962,11.426,
227.09209,-48.31593,11.428,
231.16684,-50.41675,11.575,
311.33044,-35.24092,11.076,
67.03658,41.05023,11.448,
72.70019,30.25073,11.484,
99.41600,-13.13252,11.437,
55.98561,44.94207,11.133,
113.99889,-37.10540,11.495,
218.81377,-49.50753,11.464,
66.38901,42.01852,11.468,
124.18944,-20.60333,11.417,
147.60143,-64.37760,11.293,
60.65863,67.04144,11.507,
66.76347,23.29815,10.991,
82.37438,5.68646,11.456,
251.96123,-9.64911,11.163,
60.18318,38.45528,11.375,
69.09959,34.69135,11.392,
106.25115,-79.86192,11.457,
142.60886,-41.58084,11.442,
171.93892,-50.63222,11.399,
263.43719,-5.15086,11.266,
340.95264,42.79047,11.349,
52.27296,32.79570,11.440,
80.80500,49.07074,11.381,
255.24132,-28.42157,11.434,
295.15271,3.30380,11.392,
84.32080,-70.92110,11.518,
142.00414,-39.65522,11.490,
198.07866,-50.50283,11.472,
64.68553,87.92169,11.364,
232.38664,-44.83586,11.294,
234.44211,-47.43235,11.469,
258.34726,-24.06532,11.479,
73.57698,-18.92091,11.425,
74.04815,30.98026,11.422,
108.04859,-21.86219,11.076,
328.88446,70.31241,11.417,
199.73030,-55.71280,11.493,
221.98843,-50.45030,11.434,
253.50401,-67.07384,11.408,
121.13878,-59.40033,11.483,
227.59579,-45.18404,11.167,
59.04869,44.80015,11.517,
88.72019,40.92573,11.135,
89.53812,13.72195,11.333,
207.89613,-46.70414,11.498,
303.74945,51.39998,11.470,
307.06824,2.05026,11.520,
52.78154,68.11514,11.426,
253.14337,-82.92278,11.352,
298.65207,65.36337,11.452,
48.20569,67.57543,11.495,
63.61397,27.16378,11.478,
75.45309,27.17516,11.338,
163.05400,-50.72842,11.101,
224.95772,-42.40557,11.461,
271.94492,-82.06674,11.411,
58.70238,41.40854,11.542,
126.80251,-54.05975,11.306,
128.37677,-50.40726,11.422,
52.14752,70.85767,11.313,
59.79445,44.77824,11.471,
85.14794,43.79679,11.463,
109.13579,-39.65791,11.417,
110.22939,-34.07581,11.415,
113.17049,-37.32946,11.497,
122.19352,-19.98066,11.495,
182.96947,-44.08171,11.482,
87.24529,42.24353,11.331,
137.32390,-35.31372,11.386,
246.42836,-64.89777,11.420,
253.39284,-84.20416,11.544,
340.55954,7.13195,11.469,
56.32418,39.38671,11.543,
89.34380,10.33705,11.469,
100.94132,-17.65739,11.512,
177.50665,-75.42052,11.473,
237.50044,-61.65017,11.496,
280.77783,-73.99957,11.450,
104.87086,-38.25372,11.555,
107.15874,-48.89210,11.446,
193.57208,-69.26611,11.523,
232.89133,-49.75508,11.419,
