Cluster,RAJ2000,DEJ2000,cz,e_cz,R,Mm
"A2457",339.0317083333333,1.3888505555555555,18293,44,5.0,1
"A2457",339.0966958333333,1.4557274999999998,16614,47,7.5,1
"A2457",339.0021708333333,1.4622702777777776,18545,13,12.3,1
"A2457",339.06258749999995,1.477645833333333,16049,35,7.4,1
"A2457",339.05019999999996,1.511835833333333,17612,24,13.1,1
"A2457",338.9706416666666,1.486175833333333,17943,36,6.7,1
"A2457",338.9767583333333,1.504638333333333,18384,27,9.0,1
"A2457",338.9200708333333,1.4849830555555552,17382,33,16.6,1
"A2457",338.95707083333326,1.5176969444444441,17307,87,4.1,1
"A2457",338.9730666666666,1.5310708333333332,16697,35,11.9,1
"A2457",339.09870833333326,1.5324949999999997,69072,45,6.6,0
"A2457",339.09489999999994,1.5986919444444443,17506,31,7.8,1
"A2457",338.6991958333333,1.399593333333333,17327,26,10.9,1
"A2457",338.82654999999994,1.4310049999999999,18057,41,8.8,1
"A2457",338.79457499999995,1.4889055555555553,32131,20,7.9,0
"A2457",338.7583916666666,1.498163611111111,17201,84,3.6,1
"A2457",338.8291958333333,1.5116591666666666,17141,20,14.5,1
"A2457",338.82544999999993,1.516315833333333,17683,25,11.3,1
"A2457",338.81331249999994,1.5469502777777775,18362,44,5.6,1
"A2457",338.64158749999996,1.4535588888888886,17957,19,7.3,1
"A2457",338.64787499999994,1.4667402777777776,17655,26,12.4,1
"A2457",338.64918333333327,1.5523561111111108,18493,25,10.2,1
"A2457",338.74036249999995,1.6047069444444442,17292,34,8.2,1
"A2457",338.89862083333327,1.4990216666666665,16594,38,10.7,1
"A2457",338.9112458333333,1.5075108333333331,17036,21,13.0,1
"A2457",338.90497083333327,1.5615738888888886,18240,33,12.9,1
"A2457",338.98467916666664,1.5724916666666664,16920,107,4.3,1
"A2457",338.85917499999994,1.5354038888888888,18069,40,5.4,1
"A2457",338.84011666666663,1.555494722222222,17279,26,10.2,1
"A2457",339.0220166666666,1.5929716666666665,30284,40,5.9,0
"A2457",338.9977708333333,1.617444722222222,16629,44,6.4,1
"A2457",338.98724999999996,1.6840541666666664,17924,28,12.3,1
"A2457",338.8471958333333,1.615236944444444,17756,28,8.4,1
"A2457",338.8084916666666,1.6064816666666664,17756,20,15.1,1
"A2457",338.86396249999996,1.6550258333333332,16711,30,4.6,1
"A2457",338.88596249999995,1.6674261111111108,56876,50,4.9,0
"A2457",338.90495416666664,1.6944805555555553,76494,67,4.9,0
"A2457",338.9038083333333,1.7266361111111108,25939,10,16.2,0
"A2457",339.09473749999995,1.7470613888888886,26385,44,5.5,0
"A2457",338.76199999999994,1.6718541666666664,18214,26,10.7,1
"A2457",338.81207499999994,1.7225505555555554,17113,60,3.7,1
"A2457",338.82255416666663,1.7308255555555554,45004,25,10.4,0
"A160",17.93665833333333,15.457310277777776,12759,80,5.6,1
"A160",17.97188333333333,15.47020472222222,53898,140,3.3,0
"A160",17.886324999999996,15.488914166666664,12556,39,8.9,1
"A160",17.937775,15.527613333333331,12946,23,16.7,1
"A160",18.035116666666664,15.526680555555554,62458,88,3.4,0
"A160",18.001924999999996,15.59262222222222,13614,94,3.4,1
"A160",17.873637499999997,15.565011111111108,20814,87,3.3,0
"A160",18.077904166666663,15.614855555555554,43166,91,4.3,0
"A160",18.10408333333333,15.643752777777776,65087,12,9.8,0
"A160",18.16999583333333,15.658812499999998,11555,16,10.8,1
"A160",18.139141666666664,15.72147472222222,12864,104,2.8,1
"A160",18.148929166666665,15.721329444444443,11333,27,10.6,0
"A160",18.197174999999998,15.71957972222222,13444,81,4.0,1
"A160",18.09390833333333,15.732802777777776,13319,40,7.0,1
"A160",18.114104166666664,15.750115555555553,18332,38,6.3,0
"A160",18.088454166666665,15.760451666666665,43582,24,6.6,0
"A160",18.142924999999998,15.79029972222222,11310,23,6.6,0
"A160",18.329475,15.759857499999997,12808,37,3.3,1
"A160",18.35178333333333,15.782695277777776,11708,50,7.4,1
"RX0058",14.690974999999998,26.595141111111108,33348,28,8.7,0
"RX0058",14.623970833333331,26.58565111111111,36976,33,11.1,0
"RX0058",14.694566666666665,26.664182499999995,47223,59,5.8,0
"RX0058",14.653041666666665,26.64214444444444,41839,25,4.9,0
"RX0058",14.440595833333331,26.59384333333333,51723,45,7.7,0
"RX0058",14.551379166666665,26.732128611111108,14497,57,5.6,1
"RX0058",14.408337499999998,26.637564166666664,40318,20,16.1,0
"RX0058",14.529237499999997,26.798747222222218,14776,22,16.5,1
"RX0058",14.391454166666664,26.795164722222218,57923,41,8.9,0
"RX0058",14.454570833333332,26.895142777777775,13593,130,2.9,1
"RX0058",14.355408333333331,26.836212499999995,14901,14,20.4,1
"A2593",350.8519916666666,14.417397777777776,12731,63,2.9,1
"A2593",351.1963041666666,14.383820555555554,11713,64,6.6,1
"A2593",351.25437916666664,14.42179972222222,57132,73,3.3,0
"A2593",351.17262916666664,14.423330277777776,45594,57,3.3,0
"A2593",351.24072499999994,14.46976722222222,11189,55,4.1,1
"A2593",351.27047916666663,14.509441388888886,46121,83,4.8,0
"A2593",351.05863333333326,14.37934111111111,49291,66,4.1,0
"A2593",350.9976708333333,14.371202499999997,47064,67,3.6,0
"A2593",351.05007499999994,14.424200833333332,12591,31,10.3,1
"A2593",351.0333499999999,14.454147499999998,45250,28,5.0,0
"A2593",351.11861666666664,14.440345277777777,44986,69,4.4,0
"A2593",351.0966166666666,14.449784166666666,20786,92,3.0,0
"A2593",351.1637999999999,14.46730222222222,12446,63,4.6,1
"A2593",351.0655166666666,14.488468333333332,12769,95,2.4,1
"A2593",351.1438583333333,14.512524999999998,13101,86,3.2,1
"A2593",350.9870291666666,14.475759444444442,12133,43,6.3,1
"A2593",350.8974416666666,14.497200555555553,28050,49,5.2,0
"A2593",350.9047041666666,14.50494222222222,28252,56,4.1,0
"A2593",350.9517541666666,14.493733888888887,27888,50,8.0,0
"A2593",351.00425833333327,14.516016388888886,28305,50,8.4,0
"A2593",351.0768166666666,14.53576583333333,45601,68,4.5,0
"A2593",351.09743749999996,14.576794444444442,45852,70,6.1,0
"A2593",351.00107499999996,14.563574444444443,11254,15,9.7,1
"A2593",351.03868333333327,14.580647777777775,10720,38,7.1,1
"A2593",351.0484541666666,14.616556944444442,11652,29,13.1,1
"A2593",351.1779291666666,14.518492499999997,12649,42,7.9,1
"A2593",351.25644583333326,14.528781666666665,45900,73,4.1,0
"A2593",351.26152499999995,14.558115555555554,47507,31,11.0,0
"A2593",351.25018333333327,14.573611666666665,21042,27,6.2,0
"A2593",351.2269208333333,14.583808888888887,12021,86,3.2,1
"A2593",351.1929041666666,14.606919999999999,12733,53,3.9,1
"A2593",351.2686583333333,14.61845083333333,44367,19,8.5,0
"A2593",351.15304999999995,14.584009166666664,11698,19,15.6,1
"A2593",351.1309833333333,14.590739444444443,10415,36,8.1,1
"A2593",351.1765874999999,14.60891361111111,12252,32,8.3,1
"A2593",351.1780083333333,14.627663055555553,12204,64,3.8,1
"A2593",351.14465833333327,14.628299999999998,12474,43,5.2,1
"A2593",351.13373749999994,14.639497499999997,13393,68,6.1,1
"A2593",351.0508666666666,14.618963888888887,11587,70,5.6,1
"A2593",351.0837083333333,14.647194999999998,12482,20,15.5,1
"A2593",351.14917499999996,14.682963055555554,12730,23,13.7,1
"A2593",351.1168375,14.67005222222222,13073,52,3.7,1
"A2593",351.1180416666666,14.695143611111108,13160,23,13.4,1
"A2593",351.18145416666664,14.668398888888888,11678,86,3.1,1
"A2593",351.2151416666666,14.689150555555553,5947,126,2.5,0
"A2593",351.23255833333326,14.723012499999998,12270,70,2.4,1
"A2593",351.25608333333327,14.717637777777776,11869,44,6.2,1
"A2593",350.7467166666666,14.573180555555554,12542,96,2.5,1
"A2593",350.9184958333333,14.558243888888887,11987,32,7.9,1
"A2593",350.8892708333333,14.576998333333332,11794,29,9.6,1
"A2593",350.95109999999994,14.567169444444442,27653,25,10.7,0
"A2593",350.93465416666663,14.595234444444442,12819,77,3.1,1
"A2593",350.9946208333333,14.63503333333333,13438,73,4.2,1
"A2593",350.9156541666666,14.617854444444442,13290,75,4.1,1
"A2593",350.95013333333327,14.646656388888887,27699,25,5.0,0
"A2593",350.7618083333333,14.625483888888887,2573,139,2.0,0
"A2593",350.85679999999996,14.634104444444443,12455,42,5.9,1
"A2593",350.8589125,14.684251666666665,13440,68,2.5,1
"A2593",350.91460833333326,14.734566666666664,12778,31,8.2,1
"A2593",350.8670833333333,14.728698888888887,12544,56,3.9,1
"A2593",351.037225,14.640919444444442,11490,81,2.9,1
"A2593",351.0921666666666,14.700525277777775,12079,29,9.4,1
"A2593",350.9902458333333,14.730874999999997,12337,35,9.4,1
"A2593",350.98788749999994,14.738514999999998,51048,42,4.2,0
"A2593",351.04497499999997,14.727837499999998,13009,41,7.2,1
"A2593",351.1181208333333,14.764798333333331,12109,23,12.4,1
"A2593",351.13518333333326,14.776441944444443,12660,53,5.9,1
"A2593",351.1060083333333,14.79188111111111,13719,60,3.1,1
"A2593",350.94972499999994,14.714655277777776,52684,34,7.0,0
"A2593",350.96392499999996,14.73959472222222,13915,37,7.1,1
"A2593",350.98089999999996,14.794829999999997,12869,19,16.3,1
"A2593",350.99458749999997,14.79039833333333,47962,68,4.1,0
"A2593",350.9440958333333,14.847075833333331,27780,31,4.2,0
"A2593",351.04850416666665,14.815689444444443,12452,44,6.2,1
"A2593",350.9884375,14.879237777777776,12182,53,3.7,1
"A2593",350.89867499999997,14.820664999999998,12525,58,5.2,1
"A2593",350.9679791666666,14.913978611111109,27279,36,7.0,0
"A2593",351.25342499999994,14.751527499999998,49052,25,9.5,0
"A2593",351.22258333333326,14.805209999999997,12843,66,4.1,1
"A2593",351.2363291666666,14.825442499999998,13747,13,12.3,1
"A2593",351.19691249999994,14.831651666666664,20762,20,6.3,0
"A2593",351.2646291666666,14.89109861111111,12523,24,11.8,1
"A2593",351.19140416666664,14.878135833333332,50915,43,5.6,0
"A2593",351.1574041666666,14.886195833333332,20786,32,8.0,0
"A2593",351.16514583333327,14.890759166666665,51125,32,7.1,0
"A2593",351.1169666666666,14.898073611111109,55014,65,3.5,0
"A2589",351.1410708333333,16.525678611111108,4906,11,12.1,0
"A2589",350.9034541666666,16.563695555555555,13385,46,6.7,1
"A2589",350.93573749999996,16.574489166666666,12354,92,3.0,1
"A2589",350.80123749999996,16.593258888888887,12964,19,8.2,1
"A2589",350.8389083333333,16.60602333333333,43663,83,3.2,0
"A2589",351.04483749999997,16.53373361111111,10909,98,3.4,1
"A2589",351.0839958333333,16.551805555555553,13019,49,4.6,1
"A2589",351.04447916666663,16.630913333333332,55639,68,3.0,0
"A2589",351.06438749999995,16.63646861111111,13390,22,6.1,1
"A2589",351.1156958333333,16.693945,11972,31,8.2,1
"A2589",350.96407083333327,16.612973333333333,12308,88,2.4,1
"A2589",350.90299999999996,16.658169444444443,11742,59,5.2,1
"A2589",350.95126666666664,16.70614694444444,12530,61,5.0,1
"A2589",351.03947083333327,16.669306944444443,13016,49,7.8,1
"A2589",351.02181249999995,16.662058888888886,12393,42,6.7,1
"A2589",351.0617,16.73446583333333,11256,26,11.7,1
"A2589",351.08154999999994,16.731694444444443,13376,24,10.0,1
"A2589",351.02651249999997,16.726646944444443,13763,76,2.2,1
"A2589",351.02756666666664,16.739363888888885,13076,95,2.7,1
"A2589",351.02419999999995,16.791990277777774,12498,33,13.8,1
"A2589",350.84218749999997,16.70789444444444,13837,21,6.6,1
"A2589",350.8555125,16.716373888888885,55823,67,3.2,0
"A2589",350.8772666666666,16.760100277777774,11803,39,7.4,1
"A2589",350.95094583333326,16.76881222222222,14026,37,7.3,1
"A2589",350.98929166666665,16.777275277777775,12356,76,6.2,1
"A2589",351.00135833333326,16.820477777777775,12283,72,4.6,1
"A2589",350.8955458333333,16.77347944444444,10872,116,3.1,1
"A2589",350.9297083333333,16.81972861111111,11504,57,4.6,1
"A2589",350.94190416666663,16.83028222222222,12790,23,12.7,1
"A2589",350.94843749999995,16.85236805555555,12888,79,2.4,1
"A2589",350.74527499999994,16.82670111111111,12322,23,12.1,1
"A2589",350.83570416666663,16.88959083333333,14449,93,2.4,1
"A2589",351.1763083333333,16.807126666666665,43327,62,3.8,0
"A2589",351.0956916666666,16.80042472222222,12650,41,7.5,1
"A2589",351.14821249999994,16.837178888888886,43731,74,4.0,0
"A2589",351.13071249999996,16.86821111111111,10705,43,5.6,1
"A2589",351.13597916666663,16.888255555555553,41687,15,11.1,0
"A2589",351.0981333333333,16.882399999999997,11303,68,4.3,1
"A2589",350.99012083333326,16.869654999999998,13669,73,2.7,1
"A2589",351.02079166666664,16.87022222222222,12337,37,7.8,1
"A2589",351.0715208333333,16.928074999999996,12571,97,4.3,1
"A2589",351.08876666666663,17.001954166666664,16031,30,4.6,0
"A2589",351.1505166666666,17.03418194444444,51951,43,4.2,0
"A2589",350.6651083333333,16.86174472222222,7094,76,3.9,0
"A2589",350.79456666666664,16.913555,12235,61,3.7,1
"A2589",350.8522791666666,17.025344166666663,48848,53,3.1,0
"A2589",350.8259791666666,17.043989166666663,31551,24,6.2,0
"A2572A",349.05126249999995,18.469478888888887,11717,39,6.8,1
"A2572A",349.3547,18.430232777777775,11326,31,8.1,1
"A2572A",349.4120791666666,18.436941388888886,10992,52,6.4,1
"A2572A",349.2717833333333,18.499331388888887,11871,39,5.2,1
"A2572A",349.3768333333333,18.49894805555555,23046,35,8.0,0
"A2572A",349.3964541666666,18.573326111111108,11872,37,8.8,1
"A2572A",349.20986666666664,18.483179444444442,12931,37,7.2,1
"A2572A",349.1758583333333,18.478181666666664,10657,13,7.1,1
"A2572A",349.1962874999999,18.549716666666665,11665,10,10.9,1
"A2572A",349.22976249999994,18.635397499999996,11678,24,14.7,1
"A2572A",349.3119583333333,18.638893333333332,12643,86,4.2,1
"A2572A",349.2878333333333,18.662116111111107,11675,34,6.9,1
"A2572A",349.3248708333333,18.692756666666664,12156,33,11.1,1
"A2572A",349.29976666666664,18.701303333333332,12045,44,5.9,1
"A2572A",349.49090833333327,18.75227861111111,10968,29,9.0,1
"A2572A",349.4433958333333,18.796418611111108,45235,94,4.0,0
"A2572A",348.9476333333333,18.465720555555553,12344,47,3.5,1
"A2572A",349.0523416666666,18.51545722222222,50480,68,3.0,0
"A2572A",349.13249999999994,18.597946388888886,11133,28,3.7,1
"A2572A",349.2186416666666,18.701585277777774,11705,61,3.5,1
"A2572A",349.15381249999996,18.677530833333332,52156,57,5.6,0
"A2572A",349.3343166666666,18.734868611111107,11919,25,11.2,1
"A2572A",349.37122916666664,18.879256111111108,11748,70,4.1,1
"A2572A",349.1333083333333,18.820593888888887,45840,64,4.0,0
"A2572A",349.2099333333333,18.894656666666663,10999,36,6.6,1
"A2572A",349.2162291666666,18.944689999999998,11674,61,5.5,1
"A2626",354.1679708333333,20.86771333333333,53749,50,6.5,0
"A2626",354.05544999999995,20.92996444444444,42280,26,16.3,0
"A2626",353.94248333333326,20.885414166666664,18383,21,12.8,1
"A2626",353.9124416666666,20.888649444444443,14554,18,15.3,0
"A2626",354.0316541666666,20.923632777777776,86635,105,4.5,0
"A2626",354.02846249999993,20.942770277777775,42136,34,7.3,0
"A2626",354.0952416666666,20.97842944444444,15849,20,12.5,1
"A2626",354.04549166666663,20.99510472222222,16945,69,3.4,1
"A2626",353.97517916666663,20.97748083333333,15917,40,9.4,1
"A2626",354.0131833333333,21.050999166666664,16816,23,12.7,1
"A2626",353.8257791666666,20.926158888888885,29995,23,11.7,0
"A2626",353.82532499999996,20.94857944444444,19473,24,10.2,0
"A2626",353.9554666666666,21.05957222222222,16498,49,7.3,1
"A2626",353.8896958333333,21.047838611111107,17055,64,5.4,1
"A2626",353.91310416666664,21.077531388888886,19119,22,14.4,0
"A2626",353.85650416666664,21.08113555555555,37963,23,10.9,0
"A2626",353.85048749999993,21.118622222222218,11368,90,3.0,0
"A2626",353.9017416666666,21.14158694444444,16748,25,10.6,1
"A2626",353.8817541666666,21.18817861111111,15812,36,6.5,1
"A2626",353.83128333333326,21.16868972222222,40426,22,4.7,0
"A2626",354.30961249999996,20.88244972222222,16431,32,9.6,1
"A2626",354.3579958333333,20.90983944444444,21021,38,5.9,0
"A2626",354.2635625,20.890691388888886,17280,19,6.3,1
"A2626",354.3380625,20.95501555555555,16869,26,10.2,1
"A2626",354.16369999999995,20.948306388888884,16814,17,16.3,1
"A2626",354.19611249999997,20.9765125,55126,57,3.4,0
"A2626",354.14220833333326,21.00204472222222,15679,41,7.3,1
"A2626",354.31100416666663,21.069407499999997,53469,24,6.5,0
"A2626",354.3031583333333,21.068479722222218,17505,99,3.6,1
"A2626",354.27716666666663,21.123238888888885,16529,54,6.9,1
"A2626",354.17229166666664,21.079805277777776,26173,17,6.7,0
"A2626",354.1612666666666,21.089319722222218,17207,55,4.4,1
"A2626",354.05158333333327,21.038294166666663,15585,18,14.3,1
"A2626",354.10390833333327,21.107746944444443,41223,56,4.2,0
"A2626",354.1864166666666,21.107230277777774,15190,50,7.8,1
"A2626",354.2202,21.123013888888885,16083,55,3.9,1
"A2626",354.23425416666663,21.147728888888885,15285,35,7.6,1
"A2626",354.1268041666666,21.146001111111108,16377,29,11.0,1
"A2626",354.14882499999993,21.154684166666662,15886,27,9.7,1
"A2626",354.3687416666666,21.134246388888887,54882,30,8.3,0
"A2626",354.41429999999997,21.245547222222218,16708,25,9.9,1
"A2626",354.29064999999997,21.211358055555554,15783,29,7.9,1
"A2626",354.22432499999996,21.203666111111108,17755,32,12.3,1
"A2626",354.2050791666666,21.21910472222222,30223,26,5.4,0
"A2626",354.2645291666666,21.250824166666664,15464,28,11.8,1
"A2626",354.2789083333333,21.271660277777777,16577,24,12.6,1
"A2626",354.3957333333333,21.266802222222218,41972,43,8.0,0
"A2626",354.3541916666666,21.267406944444442,21263,19,8.5,0
"A2626",354.3796791666666,21.326898888888884,45314,5,28.8,0
"A2626",354.07220833333326,21.10625111111111,41415,25,9.0,0
"A2626",354.1019916666666,21.137712777777775,17387,14,19.1,1
"A2626",354.01159999999993,21.140234166666662,19276,8,16.4,0
"A2626",354.0394333333333,21.18627083333333,20427,18,6.0,0
"A2626",353.9879083333333,21.185017499999997,19381,19,5.9,0
"A2626",354.1043083333333,21.150549166666664,18551,45,7.1,0
"A2626",354.12039999999996,21.17028444444444,18365,33,7.5,1
"A2626",354.0794791666666,21.179993611111108,16942,22,13.2,1
"A2626",354.1246958333333,21.198759166666665,16489,39,8.5,1
"A2626",353.92117499999995,21.181940277777773,18743,20,14.1,0
"A2626",353.9860958333333,21.225858611111107,19782,18,6.5,0
"A2626",354.04681249999993,21.347946388888886,15571,40,8.1,1
"A2626",354.2246416666666,21.293978888888887,47983,43,5.2,0
"A2626",354.2186666666666,21.299199166666664,15449,79,3.8,1
"A2626",354.1420333333333,21.276361111111108,41028,30,12.3,0
"A2626",354.1235083333333,21.296894999999996,16824,20,14.0,1
"A2626",354.34716249999997,21.380071944444442,87023,77,4.2,0
"A2626",354.25039999999996,21.39691111111111,30377,54,7.2,0
"A2626",354.2519583333333,21.418696111111107,16956,29,8.8,1
"A2626",354.1066541666666,21.424012499999996,46419,36,10.0,0
"A2626",354.09451249999995,21.41892055555555,30398,12,11.2,0
"A2622",353.7496833333333,27.11275055555555,58719,37,6.1,0
"A2622",353.70607499999994,27.12200611111111,84862,45,6.6,0
"A2622",353.63109999999995,27.124593611111106,9420,87,3.9,0
"A2622",353.6015958333333,27.141979999999997,42965,90,3.2,0
"A2622",353.73222083333326,27.200169722222217,85233,53,6.3,0
"A2622",353.6876291666666,27.18591444444444,8462,98,3.1,0
"A2622",353.70794583333327,27.21553222222222,40838,28,4.9,0
"A2622",353.6414583333333,27.21260083333333,68422,76,4.9,0
"A2622",353.62069166666663,27.213688611111106,18386,30,8.9,1
"A2622",353.8739416666666,27.19622805555555,18859,67,3.8,1
"A2622",353.81260416666663,27.194283611111107,18318,76,3.4,1
"A2622",353.8724624999999,27.243891388888883,17240,16,9.8,1
"A2622",353.81957916666664,27.252556666666663,83497,33,4.6,0
"A2622",353.8905541666666,27.251239166666664,17246,59,6.4,1
"A2622",353.87973333333326,27.28524583333333,54802,49,3.4,0
"A2622",353.9512416666666,27.320182777777774,18217,32,6.1,1
"A2622",353.9167833333333,27.333913888888887,19063,25,5.0,1
"A2622",353.74777499999993,27.216687499999995,17559,32,8.5,1
"A2622",353.7911458333333,27.293842499999997,42624,41,5.8,0
"A2622",353.7789041666666,27.314138888888884,42720,51,4.7,0
"A2622",353.84278749999993,27.29924583333333,42302,13,8.3,0
"A2622",353.8305624999999,27.332854166666664,19515,20,14.6,1
"A2622",353.86777499999994,27.361340277777774,17624,68,2.4,1
"A2622",353.79357083333326,27.359925833333328,18683,30,9.4,1
